"범죄별","발생지역별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"폐기물관리법","부산","범죄발생지역","","51","36","38","47","41","68","60",
"폐기물관리법","대구","범죄발생지역","","50","78","40","43","27","45","33",
"폐기물관리법","인천","범죄발생지역","","31","31","45","65","55","70","55",
"폐기물관리법","광주","범죄발생지역","","25","36","28","36","22","27","24",
"폐기물관리법","대전","범죄발생지역","","23","15","17","24","20","16","21",
"폐기물관리법","울산","범죄발생지역","","16","22","32","16","33","34","33",
"폐기물관리법","세종","범죄발생지역","","10","6","5","4","8","9","5",
"폐기물관리법","경기","범죄발생지역","","410","368","477","573","626","675","819",
"폐기물관리법","강원","범죄발생지역","","37","35","35","37","36","55","46",
"폐기물관리법","충북","범죄발생지역","","42","41","55","56","111","112","73",
"폐기물관리법","충남","범죄발생지역","","68","42","63","76","110","107","107",
"폐기물관리법","전북","범죄발생지역","","59","58","65","123","98","109","116",
"폐기물관리법","전남","범죄발생지역","","41","54","60","81","76","79","90",
"폐기물관리법","경북","범죄발생지역","","93","79","144","186","176","255","313",
"폐기물관리법","경남","범죄발생지역","","159","182","156","189","270","215","278",
"폐기물관리법","제주","범죄발생지역","","4","7","6","7","5","8","4",
"풍속영업의 규제에 관한법률","계","범죄발생지역","","311","222","237","205","156","87","77",
"풍속영업의 규제에 관한법률","서울","범죄발생지역","","85","45","45","60","55","29","20",
"풍속영업의 규제에 관한법률","부산","범죄발생지역","","53","56","32","21","10","7","5",
"풍속영업의 규제에 관한법률","대구","범죄발생지역","","12","4","32","23","11","2","4",
"풍속영업의 규제에 관한법률","인천","범죄발생지역","","20","18","27","13","10","2","4",
"풍속영업의 규제에 관한법률","광주","범죄발생지역","","7","5","2","1","3","-","-",
"풍속영업의 규제에 관한법률","대전","범죄발생지역","","8","5","4","","5","2","1",
"풍속영업의 규제에 관한법률","울산","범죄발생지역","","2","2","1","","-","1","1",
"풍속영업의 규제에 관한법률","세종","범죄발생지역","","-","-","-","","-","-","-",
"풍속영업의 규제에 관한법률","경기","범죄발생지역","","78","50","62","68","42","35","31",
"풍속영업의 규제에 관한법률","강원","범죄발생지역","","4","4","1","2","-","3","-",
"풍속영업의 규제에 관한법률","충북","범죄발생지역","","5","1","3","","1","-","1",
"풍속영업의 규제에 관한법률","충남","범죄발생지역","","7","1","3","1","3","-","-",
"풍속영업의 규제에 관한법률","전북","범죄발생지역","","6","3","-","5","2","2","-",
"풍속영업의 규제에 관한법률","전남","범죄발생지역","","5","13","3","3","2","-","-",
"풍속영업의 규제에 관한법률","경북","범죄발생지역","","6","5","-","4","2","-","1",
"풍속영업의 규제에 관한법률","경남","범죄발생지역","","11","9","14","4","7","4","8",
"풍속영업의 규제에 관한법률","제주","범죄발생지역","","2","1","8","","3","-","1",
"하천법","계","범죄발생지역","","286","292","266","213","219","266","244",
"하천법","서울","범죄발생지역","","1","7","3","5","7","3","5",
"하천법","부산","범죄발생지역","","16","16","4","6","3","4","7",
"하천법","대구","범죄발생지역","","6","3","2","1","-","2","3",
"하천법","인천","범죄발생지역","","-","-","-","","1","-","-",
"하천법","광주","범죄발생지역","","-","1","-","","2","4","1",
"하천법","대전","범죄발생지역","","1","1","8","1","4","1","3",
"하천법","울산","범죄발생지역","","8","8","14","5","2","4","4",
"하천법","세종","범죄발생지역","","4","-","2","3","-","-","-",
"하천법","경기","범죄발생지역","","111","60","77","58","68","118","108",
"하천법","강원","범죄발생지역","","16","16","22","24","18","16","20",
"하천법","충북","범죄발생지역","","19","28","10","10","7","10","5",
"하천법","충남","범죄발생지역","","7","29","2","3","5","4","3",
"하천법","전북","범죄발생지역","","18","22","11","25","28","26","9",
"하천법","전남","범죄발생지역","","5","4","5","5","16","29","13",
"하천법","경북","범죄발생지역","","16","21","20","32","33","15","35",
"하천법","경남","범죄발생지역","","58","69","86","34","25","30","28",
"하천법","제주","범죄발생지역","","-","7","-","1","-","-","-",
"학교보건법","계","범죄발생지역","","607","711","559","82","3","9","-",
"학교보건법","서울","범죄발생지역","","311","296","291","32","2","3","-",
"학교보건법","부산","범죄발생지역","","105","266","164","34","-","-","-",
"학교보건법","대구","범죄발생지역","","19","18","7","","-","-","-",
"학교보건법","인천","범죄발생지역","","11","16","17","7","1","6","-",
"학교보건법","광주","범죄발생지역","","22","-","-","","-","-","-",
"학교보건법","대전","범죄발생지역","","12","-","-","","-","-","-",
"학교보건법","울산","범죄발생지역","","44","24","21","","-","-","-",
"학교보건법","세종","범죄발생지역","","-","-","-","","-","-","-",
"학교보건법","경기","범죄발생지역","","62","70","41","5","-","-","-",
"학교보건법","강원","범죄발생지역","","-","-","3","1","-","-","-",
"학교보건법","충북","범죄발생지역","","-","3","2","","-","-","-",
"학교보건법","충남","범죄발생지역","","4","1","-","","-","-","-",
"학교보건법","전북","범죄발생지역","","5","-","-","","-","-","-",
"학교보건법","전남","범죄발생지역","","4","3","4","","-","-","-",
"학교보건법","경북","범죄발생지역","","-","1","2","","-","-","-",
"학교보건법","경남","범죄발생지역","","-","12","7","1","-","-","-",
"학교보건법","제주","범죄발생지역","","8","1","-","2","-","-","-",
"학원의 설립운영 및 과외교습에 관한법률","계","범죄발생지역","","900","722","534","511","512","409","382",
"학원의 설립운영 및 과외교습에 관한법률","서울","범죄발생지역","","102","99","89","130","119","120","111",
"학원의 설립운영 및 과외교습에 관한법률","부산","범죄발생지역","","123","37","24","24","51","19","35",
"학원의 설립운영 및 과외교습에 관한법률","대구","범죄발생지역","","87","47","17","4","23","16","10",
